;wfood;totexp;age;size;town;sex
8121;0.369226198712366;982888;24;7;2;woman
8122;0.365183104595313;656865;53;3;2;man
8123;0.690964140740547;688302;59;17;2;man
8124;0.281936631568825;811161;49;5;2;man
8125;0.177437393972716;1702392;55;3;2;man
8126;0.306235201262826;296478;78;2;2;woman
8127;0.384294520135593;813907;37;6;2;man
8128;0.632676709154114;63862;68;1;2;woman
8129;0.341808739538825;820295;42;4;2;man
8130;0.323682893702195;363714;52;3;2;man
8131;0.339479488310543;1620905;56;3;2;man
8132;0.325173175001903;788220;58;5;2;man
8133;0.514705135884186;394012;63;3;3;man
8134;0.713572647391838;250828;33;6;3;man
8135;0.396893560654617;187224;36;1;3;man
8136;0.263543855312487;1262196;55;5;3;man
8137;0.455499071082461;579707;51;5;3;man
8138;0.544616673648932;429660;46;3;3;man
8139;0.400067477196323;663928;45;4;3;man
8140;0.346713454749467;755748;67;3;3;man
8141;0.181264079645375;1321056;33;5;3;man
8142;0.490661893086082;158651;74;2;3;man
8143;0.738361513769909;195644;75;2;3;man
8144;0.3854364657496;744984;46;8;3;man
8145;0.187187491050717;698380;91;3;3;woman
8146;0.719271164381489;66078;93;1;3;woman
8147;0.242737729816996;188302;69;1;3;woman
8148;0.331932418162619;757600;48;5;3;man
8149;0.604052202593387;358373;62;1;3;woman
8150;0.399621992697965;1201035;56;5;3;man
8151;0.373411230046523;705892;62;4;3;woman
8152;0.358832881100659;836590;63;3;3;man
8153;0.442897143526356;375708;54;4;2;man
8154;0.483485776017285;138850;73;2;2;man
8155;0.452506847956295;262122;49;3;2;woman
8156;0.281344242843724;323632;49;5;2;man
8157;0.179085925411582;466614;31;4;2;man
8158;0.228705109417557;530902;30;4;2;man
8159;0.316493125467411;260745;46;3;2;man
8160;0.344006889532608;715288;53;4;1;man
8161;0.438445610824866;623010;30;4;1;man
8162;0.326100863072454;381428;74;2;1;man
8163;0.589021202439733;296098;67;3;1;man
8164;0.372672858617131;944775;31;5;1;man
8165;0.368192717909597;1051319;54;4;2;man
8166;0.326083392535111;731960;38;4;2;man
8167;0.359109732697064;1176231;46;5;2;man
8168;0.426670187746642;802784;70;2;2;man
8169;0.422766941737039;778831;58;3;2;man
8170;0.696027290388704;588339;50;7;2;man
8171;0.335471476796756;866172;29;3;2;man
8172;0.680149655162051;399318;49;5;2;man
8173;0.37463976945245;229020;72;3;2;man
8174;0.656496002929151;426062;47;4;2;man
8175;0.454632845665368;570060;63;2;2;man
8176;0.657581338244322;162900;49;5;2;man
8177;0.305282471454638;791372;28;3;2;man
8178;0.496757953233224;895422;22;3;2;man
8179;0.673022883703709;604972;30;7;2;man
8180;0.291335259813595;497626;39;6;2;man
8181;0.578014926998434;238762;55;2;2;man
8182;0.574316377536019;435328;81;4;2;woman
8183;0.392836388610069;1306101;50;9;2;man
8184;0.873596722732107;203096;77;2;2;man
8185;0.580229985127145;413505;33;3;2;man
8186;0.262936610068215;1198266;63;3;2;man
8187;0.671974982590301;304428;69;2;2;man
8188;0.333393722817133;822439;48;4;2;man
8189;0.592867857208995;323998;54;4;2;man
8190;0.309155964475113;939060;60;3;2;man
8191;0.448802911827145;603882;47;5;2;man
8192;0.799462783629038;141470;68;2;2;man
8193;0.391887011380315;520548;64;3;1;man
8194;0.608277667804951;507196;29;6;1;man
8195;0.293207616508835;364629;74;3;1;woman
8196;0.401099438330418;736376;30;7;1;man
8197;0.496949580149455;344051;57;4;1;man
8198;0.556078624684207;324580;42;7;1;man
8199;0.302861080625814;783620;44;7;1;man
8200;0.516048593435191;753929;73;7;1;man
8201;0.423972045799178;364024;64;3;2;man
8202;0.482408034217939;394413;46;5;2;man
8203;0.353685897435898;648960;50;4;2;man
8204;0.283754130524577;309888;74;2;2;man
8205;0.497521092458902;229940;61;2;2;man
8206;0.252824479636905;655696;38;3;2;man
8207;0.445907065084529;531770;46;7;2;man
8208;0.407838554541777;355984;58;2;2;man
8209;0.200549278091651;254880;60;4;2;man
8210;0.633814783347494;30602;74;1;2;woman
8211;0.518687073345594;128324;80;2;2;man
8212;0.354803222393265;1047172;43;4;2;man
8213;0.4;29900;70;3;2;woman
8214;0.536636763793562;406204;40;7;4;man
8215;0.390103112104712;1494005;57;5;4;man
8216;0.171363952679193;1195584;46;5;4;woman
8217;0.356561070584434;470472;64;2;4;man
8218;0.42646372248871;726111;51;5;4;man
8219;0.409880429623206;486659;57;3;4;man
8220;0.741101223581758;215760;68;2;4;woman
8221;0.496556481251954;649481;47;8;4;man
8222;0.513998790714793;76078;71;1;4;woman
8223;0.310192100482065;730399;54;6;4;man
8224;0.323783068340374;1254939;47;6;4;man
8225;0.264345966262824;508697;78;2;4;man
8226;0.167856442582116;275402;64;1;4;woman
8227;0.37756718850688;527620;27;3;4;man
8228;0.251036109331504;1058286;42;6;4;man
8229;0.133946240554166;1286546;31;4;4;man
8230;0.270326513180883;515140;34;5;4;man
8231;0.407167242643209;954900;35;4;4;man
8232;0.275348140580833;924052;34;5;4;man
8233;0.284032152470761;1286122;39;4;4;man
8234;0.664544243491612;88578;67;1;4;woman
8235;0.211804162849315;2026929;37;5;4;man
8236;0.74389382287853;342522;33;5;4;man
8237;0.70760582010582;60480;79;1;4;woman
8238;0.339561827605732;596934;43;5;4;man
8239;0.580105969568682;529586;45;2;4;man
8240;0.175266648530502;1066010;26;3;4;man
8241;0.271040903800846;845496;54;6;4;man
8242;0.487936299973243;650298;60;3;4;man
8243;0.237307215472353;806600;54;3;4;man
8244;0.524667554001107;1067617;42;7;4;man
8245;0.746170193660391;167045;73;1;4;man
8246;0.28459675336818;898408;46;5;4;man
8247;0.789806297370597;233399;32;10;4;woman
8248;0.327060001709798;736929;58;7;4;man
8249;0.232510093735981;338824;73;1;4;woman
8250;0.467700813042181;382022;44;5;4;man
8251;0.33578667232992;301358;60;1;4;woman
8252;0.19105228970445;1182336;45;3;4;man
8253;0.369255362711437;507952;63;2;4;man
8254;0.200209840565519;856841;37;5;4;man
8255;0.344260599980771;1102502;34;6;4;woman
8256;0.200997966500339;1591837;20;7;4;man
8257;0.409031424057199;501272;57;1;4;woman
8258;0.361716252800532;715489;37;5;4;man
8259;0.46575182676365;480084;65;2;4;man
8260;0.170873406419576;1226405;60;4;4;man
8261;0.412552783560935;1190238;21;3;4;man
8262;0.429152437781435;2340017;49;8;4;man
8263;0.320717594263656;761879;37;5;4;man
8264;0.350502312473947;1312231;52;4;4;man
8265;0.416133287365281;1601112;44;5;4;man
8266;0.19473245354288;678798;37;4;4;man
8267;0.395361800338857;1724031;64;4;4;man
8268;0.360926438937768;919046;43;5;4;man
8269;0.411008822401227;813384;45;9;4;man
8270;0.426205810128342;1294980;53;8;4;man
8271;0.537127286497522;485896;34;5;4;man
8272;0.548633780286379;307564;90;3;4;man
8273;0.233019454136991;2008416;45;8;4;man
8274;0.203786217245758;173260;57;1;4;woman
8275;0.325161435365852;1316626;39;8;4;man
8276;0.259991394365841;1027234;21;2;4;woman
8277;0.125036777756054;2107252;72;3;4;woman
8278;0.377774900505717;1058101;53;8;4;man
8279;0.338602511755635;994842;54;4;4;man
8280;0.317790362404031;1264859;36;4;4;man
8281;0.207259142207786;1332747;58;2;4;man
8282;0.405362654003473;607535;40;4;4;man
8283;0.118569525578761;1299457;25;2;4;man
8284;0.34609768907563;761600;52;4;4;woman
8285;0.57443251038015;643536;54;3;4;man
8286;0.343517297136292;282012;66;1;4;woman
8287;0.343025569793853;1251242;44;5;4;man
8288;0.34769143222603;794302;64;3;4;man
8289;0.229988296453553;734820;34;4;4;man
8290;0.295683094198378;1282400;29;3;4;man
8291;0.289164430171736;957227;28;2;4;man
8292;0.219760917842779;357534;42;4;4;man
8293;0.230203596905782;491756;48;2;4;woman
8294;0.129863265295226;1498376;33;4;4;man
8295;0.255540995684047;852419;30;5;4;man
8296;0.432879466122293;899382;39;5;4;man
8297;0.637561463632687;281874;70;3;4;woman
8298;0.201395339644643;1315522;33;4;4;man
8299;0.437839959625414;1159145;49;5;4;man
8300;0.323281384378315;1016254;66;3;4;man
8301;0.380966938900293;549528;33;6;4;man
8302;0.64941390895293;623282;30;5;4;man
8303;0.349518182800323;944134;43;5;4;man
8304;0.402057164488892;771353;63;3;4;man
8305;0.335768603497503;676311;57;3;4;man
8306;0.303048097109754;950265;71;5;4;man
8307;0.484975640739765;591972;31;4;4;man
8308;0.426069707359968;586796;67;3;4;man
8309;0.184440194493011;1097006;47;5;4;man
8310;0.210914396594516;1329620;31;3;4;man
8311;0.439283605589451;660530;54;4;4;man
8312;0.125844995369205;1704891;40;2;4;man
8313;0.270399149548503;1638659;48;4;4;man
8314;0.3198527124122;546414;73;3;4;man
8315;0.195392222780156;939976;31;3;4;man
8316;0.156488386479951;1778100;35;5;4;man
8317;0.155460898198775;1665422;24;4;4;man
8318;0.133752340101566;1665526;37;5;4;man
8319;0.311404563777731;1721118;48;3;4;man
8320;0.445004793203537;1800466;42;5;4;man
8321;0.374922959794076;661992;58;3;4;man
8322;0.42156049959907;294316;51;1;4;woman
8323;0.182174361697915;2575818;32;2;4;man
8324;0.325307172267032;858069;57;4;4;man
8325;0.436708698293541;701218;61;3;4;man
8326;0.314482679505426;1115788;38;5;4;man
8327;0.392178701218897;833212;42;4;4;man
8328;0.0784296926177204;560247;18;2;4;man
8329;0.328597767628315;392139;70;1;4;woman
8330;0.366252291779268;471795;56;4;4;man
8331;0.331828729457389;1384196;34;5;4;man
8332;0.1896375219414;814670;21;3;4;man
8333;0.455163444030174;922640;42;4;4;man
8334;0.278186935236904;741904;48;4;4;man
8335;0.320273822666924;632234;59;3;4;man
8336;0.145033839299891;1278543;22;3;4;man
8337;0.230366115002971;1554812;33;6;4;man
8338;0.120138788664559;1676794;38;4;4;man
8339;0.385638599913112;554737;65;4;4;man
8340;0.220728922478381;626651;22;3;4;man
8341;0.403517242124757;1110188;37;10;4;man
8342;0.388251672636345;739850;50;4;4;man
8343;0.444243158396356;549798;51;7;4;man
8344;0.227712442422479;1127176;41;4;4;man
8345;0.283049549506963;423092;34;3;4;man
8346;0.241317196582678;1476712;32;5;4;man
8347;0.291599694697616;890920;53;4;4;woman
8348;0.325517296959684;496330;30;4;4;man
8349;0.316865616834218;1127418;43;8;4;man
8350;0.276718438759516;1309779;54;5;4;man
8351;0.481887110362258;936543;70;3;4;man
8352;0.169625220334027;2407708;50;5;4;man
8353;0.257948635068026;544496;44;3;4;man
8354;0.33638381826293;1705849;50;7;4;man
8355;0.289473716517241;1629122;55;5;4;man
8356;0.282459192521856;916805;54;4;4;man
8357;0.386863581170756;920738;56;5;4;man
8358;0.147617623677167;1782443;59;5;4;man
8359;0.0390262056132734;2257150;56;4;4;man
8360;0.344817177745764;947505;56;3;4;man
8361;0.193872171126514;3209228;50;7;4;man
8362;0.0445860325205178;422195;81;1;4;man
8363;0.235039006618937;1813282;48;6;4;man
8364;0.210500201569138;1257633;18;5;4;man
8365;0.265687286266416;1284894;50;4;4;man
8366;0.320197594090818;815409;47;3;4;man
8367;0.312715256279489;838245;23;3;4;man
8368;0.28330497462721;1999386;47;8;4;man
8369;0.355976322590805;431804;59;3;4;man
8370;0.461005236888804;553382;65;5;4;man
8371;0.368784849808567;622672;44;3;4;woman
8372;0.091420354374526;1827558;33;4;4;man
8373;0.444909457332411;543832;45;3;4;man
8374;0.459451147177968;910408;55;5;4;man
8375;0.237388105274133;671390;63;2;4;woman
8376;0.161971714224131;3136276;50;8;4;man
8377;0.593537232456925;335460;63;2;4;man
8378;0.155944908224626;2335158;35;5;4;man
8379;0.182300690865226;1185470;71;2;4;man
8380;0.385876482867471;942768;39;4;4;man
8381;0.0992161305632531;2612680;47;9;4;man
8382;0.561051824774483;271376;42;4;4;man
8383;0.380759853090954;648020;70;3;4;man
8384;0.134572500126704;1578480;71;6;4;man
8385;0.243885809800299;1091232;47;3;4;man
8386;0.100417936407544;2226176;44;10;4;man
8387;0.347809478698331;523574;53;4;4;woman
8388;0.120631038416572;706518;49;1;4;woman
8389;0.137494147134161;1887964;39;4;4;man
8390;0.119249829385028;1793512;59;5;4;man
8391;0.142292987663862;1366392;67;3;4;man
8392;0.409617146199605;362436;52;2;4;man
8393;0.285843713672261;966892;40;7;4;man
8394;0.42426036655435;513430;67;2;4;man
8395;0.366340048000056;574166;36;4;4;man
8396;0.230835481931918;730321;33;4;4;man
8397;0.2779374953846;785414;31;4;4;man
8398;0.30858936981386;1507142;56;4;4;man
8399;0.273862386350881;890900;32;4;4;man
8400;0.37491724203159;549796;60;2;4;man
8401;0.131525470038764;1522534;55;6;4;man
8402;0.156640458961483;785774;75;1;4;man
8403;0.162930648610628;1125976;25;2;4;man
8404;0.162140261379847;2255874;47;6;4;man
8405;0.295409140344241;1353472;53;5;4;man
8406;0.223036450526805;1359706;48;5;4;man
8407;0.353223701153625;908614;66;4;4;man
8408;0.158159232011212;1849402;44;5;4;man
8409;0.193962549375909;1545288;38;4;4;man
8410;0.159166383359664;850079;32;3;4;man
8411;0.421079932279097;694025;37;5;4;man
8412;0.0583593401463688;5803287;38;4;4;man
8413;0.276684931177443;914889;33;5;4;man
8414;0.218498859274091;952902;40;4;4;man
8415;0.138934004488141;806570;19;2;4;woman
8416;0.237693632737663;1127973;25;3;4;woman
8417;0.13964745270461;1289132;29;2;4;woman
8418;0.16046756464543;1338339;43;4;4;man
8419;0.292134831460674;318086;61;2;4;man
8420;0.338752245454353;849494;66;3;4;woman
8421;0.231283303199997;795907;31;3;4;man
8422;0.239757968714836;1404116;35;5;4;woman
8423;0.347905472377276;766760;57;6;4;woman
8424;0.0669264453893508;1575700;26;2;4;man
8425;0.128349716138401;1775337;36;4;4;man
8426;0.157198295265979;608658;24;2;4;man
8427;0.132508695859341;1574025;55;8;4;man
8428;0.420358011770622;588584;65;2;4;man
8429;0.267612394005653;1050056;34;3;4;man
8430;0.0823908434498525;2120624;44;5;4;man
8431;0.377487045252114;807233;54;4;4;man
8432;0.291118614849121;942049;21;3;4;woman
8433;0.18337730595994;960446;64;2;4;man
8434;0.228243025743889;2240454;40;5;4;man
8435;0.111677938022405;5540002;57;5;4;woman
8436;0.1596905082231;1236091;75;2;4;man
8437;0.480605270322553;348935;70;2;4;man
8438;0.462711094017692;171606;26;3;3;man
8439;0.197744991792631;817558;60;1;3;woman
8440;0.371970566394383;385138;46;2;3;man
8441;0.602735947355544;1058573;44;7;3;man
8442;0.271784947996749;1710470;56;7;3;man
8443;0.154026531599805;938202;60;3;2;man
8444;0.315467290817005;510988;59;3;2;man
8445;0.0273198068599735;239826;60;1;2;man
8446;0;75760;72;1;2;woman
8447;0.410747232472325;52032;79;1;2;woman
8448;0.495218433882263;629710;32;5;2;man
8449;0.61733348808675;361866;57;4;2;man
8450;0.531525409607719;768174;27;4;2;man
8451;0.739770686897532;326366;47;10;2;man
8452;0.233826769115039;297776;48;6;2;man
8453;0.511408363975025;849333;47;11;2;man
8454;0.242252226594863;617984;73;1;2;woman
8455;0.286484762374228;206922;35;1;2;man
8456;0.418632626414443;729881;30;4;2;man
8457;0.519328253857945;356861;42;3;2;man
8458;0.670253545041037;464099;53;5;2;man
8459;0.175884774121515;1613943;30;3;2;man
8460;0.275935673987508;635264;55;6;2;man
8461;0.0462559964418464;157385;28;5;2;man
8462;0.276574260539433;1055702;49;5;2;man
8463;0.466545178755767;379736;50;3;2;man
8464;0.408076681332495;330928;31;6;2;man
8465;0.232610441767068;80925;44;9;2;man
8466;0.551908343290926;184951;75;1;2;woman
8467;0.397359699816494;219066;60;2;2;man
8468;0.46426691500992;444546;55;5;2;man
8469;0.248735129221934;380276;51;4;1;man
8470;0.590700973131534;414538;59;2;1;man
8471;0.717751912909834;547203;37;4;1;man
8472;0.518838240282603;170982;62;2;1;man
8473;0.532135056491231;551236;32;5;1;man
8474;0.462123719660662;1323282;51;5;1;man
8475;0.658606496404662;302475;49;3;1;man
8476;0.225000955174712;942236;49;4;1;man
8477;0.519339277253737;928680;63;3;3;man
8478;0.454278034863985;969195;37;5;3;man
8479;0.316734049021218;450662;62;2;3;man
8480;0.464986910545085;727685;48;4;3;man
8481;0.386643864332612;512813;29;3;3;man
8482;0.0768596626220775;4223750;58;5;3;man
8483;0.35211320443274;266562;58;4;3;woman
8484;0.263496375898926;1091719;59;4;3;man
8485;0.305587792291168;607485;32;4;3;man
8486;0.26043439133761;518933;69;2;3;man
8487;0.293206268934424;1341472;29;4;3;man
8488;0.320015332565622;615683;67;2;3;woman
8489;0.237142692931448;800362;75;2;3;man
8490;0.546016298994;267992;61;3;3;man
8491;0.349549845224332;670325;32;5;3;man
8492;0.473561408113862;960036;60;6;3;man
8493;0.647491180454066;186801;50;4;3;man
8494;0.651283581710469;314978;57;3;3;man
8495;0.332303632253511;391052;19;2;3;man
8496;0.220601638998432;990727;43;3;3;woman
8497;0;133166;78;1;2;man
8498;0.329526659412405;735200;32;5;2;man
8499;0.390607565050051;494696;36;4;2;man
8500;0.670827063959942;243246;52;1;2;man
8501;0.464034613304489;284746;58;2;2;woman
8502;0.445038780422573;400073;53;3;2;man
8503;0.638095671031556;373969;42;10;2;man
8504;0.502726635960351;1177825;33;8;2;man
8505;0.197174553648813;138456;43;5;2;man
8506;0.419732155471777;268962;68;3;2;man
8507;0.487214411247803;455200;65;2;2;man
8508;0.457959152741465;686166;59;4;2;man
8509;0.368764940239044;125500;71;1;2;man
8510;0.285513841117033;205258;48;6;2;man
8511;0.561822133332409;576994;75;2;2;man
8512;0.353165588513158;554652;24;5;3;man
8513;0.323445278930776;328612;55;3;3;man
8514;0.083192603509212;2902133;37;4;3;man
8515;0.309252878914859;1127595;45;4;3;man
8516;0.544039260295585;458886;26;4;3;man
8517;0.45351051751291;1310576;36;4;3;man
8518;0.223764687572952;1670630;78;7;3;man
8519;0.241191835621055;249229;47;1;3;woman
8520;0.604538499325267;354214;29;4;3;man
8521;0.499027394665225;216429;70;1;3;woman
8522;0.448385563060228;572088;31;4;3;man
8523;0.338700643285111;706996;66;1;3;woman
8524;0.153912924790317;652057;77;1;3;woman
8525;0.333681823076041;575818;44;5;3;man
8526;0.41680376982918;393864;28;2;3;man
8527;0.544437344920979;871733;55;5;3;man
8528;0.484926817613906;510642;43;6;3;man
8529;0.504872633985101;608090;32;4;3;man
8530;0.375332422152294;755064;56;4;3;man
8531;0.322131053571136;732708;31;4;3;man
8532;0.324219496372505;1748038;50;3;3;man
8533;0.625250294813654;505404;37;4;3;woman
8534;0.383336968375136;1169175;69;5;3;man
8535;0.45023349435455;858479;50;6;3;man
8536;0.390036255816343;272508;62;2;3;woman
8537;0.472336486301518;1110488;43;6;3;man
8538;0.43772721627386;652187;36;5;3;man
8539;0.505660087354143;390365;58;2;3;woman
8540;0.617039477584761;590335;47;6;3;man
8541;0.630195512399948;190525;79;2;3;man
8542;0.48671568659152;463893;58;2;3;man
8543;0.46031337211969;283433;65;3;3;man
8544;0.31935381147106;791348;48;7;3;man
8545;0.659717198152121;953742;50;4;3;man
8546;0.639916321155373;317404;30;5;3;man
8547;0.34441717901432;669142;34;4;3;man
8548;0.585471211083601;493558;79;3;3;man
8549;0.476987975845824;982356;48;6;3;man
8550;0.370471037984926;1156722;39;2;2;man
8551;0.307781887084796;810626;51;6;2;man
8552;0.417417229665535;815721;35;4;1;man
8553;0.402073306182895;561808;39;5;1;man
8554;0.414728406989773;1295836;47;3;1;man
8555;0.260420027048003;1596421;40;5;1;man
8556;0.421681455392346;594259;47;5;1;man
8557;0.473452285715548;452506;25;4;1;man
8558;0.181939767380765;669936;22;2;1;man
8559;0.584656414585712;729673;45;4;1;man
8560;0.527479077159957;523471;37;5;2;man
8561;0.342102997184964;603900;33;4;2;man
8562;0.346388686057815;446458;51;6;2;man
8563;0.301076745277082;1048716;41;5;2;man
8564;0.455646961923569;604626;39;4;2;man
8565;0.489126425286697;731958;36;2;2;man
8566;0.400674235288285;524446;51;4;2;man
8567;0.380606587082369;294698;66;2;2;man
8568;0.438729943001373;1153712;40;5;3;man
8569;0.421756964442746;860837;39;7;3;man
8570;0.635503788205392;533498;63;2;3;man
8571;0.559052324915576;358013;63;4;3;man
8572;0.441324072755301;477436;68;2;2;man
8573;0.544355904153977;287628;50;4;2;man
8574;0.508802735548265;86564;85;1;2;woman
8575;0.319010807840264;545900;49;5;2;man
8576;0.48185005754664;373610;59;3;2;man
8577;0.253237276390819;1033276;52;4;2;man
8578;0.324555590879319;522154;40;4;2;man
8579;0.290189588078967;674304;54;4;2;man
8580;0.357866542447886;446524;57;3;2;man
8581;0.491113434396236;397904;42;5;2;man
8582;0.558265700746228;183590;65;3;2;man
8583;0.571574174955189;569060;72;3;2;man
8584;0.48381011181999;466464;56;4;2;man
8585;0.48976557068046;497634;40;4;2;man
8586;0.602813076252421;259218;39;5;2;man
8587;0.450640722860525;652076;38;5;2;man
8588;0.515906161381799;504270;51;6;2;man
8589;0.355511767522375;868832;52;6;2;man
8590;0.426963259448464;607612;37;4;2;man
8591;0.290694340920819;837168;46;5;2;woman
8592;0.421721678510911;620836;66;4;2;man
8593;0.470905623517373;558974;41;3;2;man
8594;0.383585644020536;417805;23;4;2;man
8595;0.533779653949195;700244;48;4;2;man
8596;0.319866468370378;439746;63;5;2;man
8597;0.486945160151575;682697;45;5;2;man
8598;0.436481929999525;421140;42;5;2;man
8599;0.435768510302672;101430;73;1;2;woman
8600;0.384922113222126;144954;58;2;2;man
8601;0.73684149068468;342554;42;4;2;man
8602;0.397424176371676;401425;34;5;2;woman
8603;0.531684951904426;781049;69;5;2;man
8604;0.628658927426822;280820;86;2;2;man
8605;0.348484848484849;216216;69;3;2;man
8606;0.388549247937894;525555;49;8;2;man
8607;0.627856228245775;110898;54;1;1;woman
8608;0.278416860409129;363455;47;1;1;man
8609;0.339922394932038;262354;65;1;1;woman
8610;0.539763669657432;1046332;57;11;1;man
8611;0.567040088031667;261724;74;2;1;man
8612;0.567066521264995;311780;68;3;1;man
8613;0.703846327185686;399394;59;2;1;woman
8614;0.534873782401745;271436;57;2;1;woman
8615;0.563881110035158;114627;70;2;1;man
8616;0.632139466406153;290708;62;2;1;man
8617;0.358668360263492;406236;53;3;1;man
8618;0.335191116395926;521410;24;3;1;man
8619;0.541056957116345;925714;45;4;1;man
8620;0.496826878208119;514320;25;3;1;man
8621;0.571847160419681;439572;48;3;1;man
8622;0.663808342378663;257960;73;2;1;man
8623;0.794224535900206;264706;64;2;1;man
8624;0.377422156888948;359184;48;2;1;man
8625;0.640302229190469;239818;67;1;1;woman
8626;0.655963302752294;132544;85;2;1;man
8627;0.20899728699726;874308;54;3;1;man
8628;0.239678471682226;869348;45;4;1;man
8629;0.431373732860791;662516;56;3;1;man
8630;0.412071443235475;828070;55;6;1;man
8631;0.161478950450669;908428;33;4;1;man
8632;0.41384929812295;743720;61;4;1;man
8633;0.592116531694638;532456;58;5;1;man
8634;0.558294025021793;290227;51;1;1;man
8635;0.576471712424078;669764;71;3;1;man
8636;0.790682837431275;319754;61;2;1;man
8637;0.51218319442082;752512;49;7;1;man
8638;0.469918321657278;770951;33;3;2;man
8639;0.493987623403771;193268;74;1;2;woman
8640;0.382799507570031;1203826;52;5;2;man
8641;0.269752275619566;1956610;42;2;2;man
8642;0.528231583291572;678460;52;5;2;man
8643;0.264681065090715;1208836;37;6;2;man
8644;0.318906444885448;792132;78;2;2;woman
8645;0.752037381857083;792684;59;6;2;man
8646;0.618748013418493;902933;66;3;2;man
8647;0.610874715366746;173908;60;2;2;man
8648;0.366118083928104;870364;42;4;2;man
8649;0.505281058875355;195226;64;2;1;man
8650;0.0397431340742859;748406;32;1;1;man
8651;0.194951555712812;1062664;69;2;1;man
8652;0.673342763365698;728170;59;3;1;man
8653;0.325054628989784;535430;57;3;1;woman
8654;0.488242433811267;405356;44;4;1;man
8655;0.173648960953956;644726;31;3;1;man
8656;0.42644938460725;699797;35;4;1;man
8657;0.510187861486758;335939;82;2;1;man
8658;0.346309707555268;467131;51;3;1;woman
8659;0.484845310198068;152725;74;2;1;man
8660;0.617872660821007;255004;66;2;1;man
8661;0.523296598113195;152533;75;1;1;woman
8662;0.454440217225051;621107;51;4;1;man
8663;0.163231399101694;1278406;36;2;1;man
8664;0.507887423576373;197910;46;2;1;man
8665;0.435223975630757;1105656;36;5;1;man
8666;0.456083975709368;720113;49;4;1;man
8667;0.64426781885308;248108;64;2;1;man
8668;0.713682645376087;154685;58;2;1;man
8669;0.595665192429195;72806;64;2;1;man
8670;0.597028938026268;204506;74;2;1;man
8671;0.532928652463648;1020722;50;9;1;man
8672;0.512513585540518;403002;38;4;1;man
8673;0.508233544626093;640186;39;4;1;man
8674;0.49199289760717;118270;87;1;1;woman
8675;0.519873870263544;379292;67;2;1;man
8676;0.320935950875071;608408;31;2;1;man
8677;0.436655130230585;650692;35;5;1;man
8678;0.201287928789311;280295;44;1;1;man
8679;0.767342843286453;298985;71;2;1;man
8680;0.580716453607623;528492;47;4;1;man
8681;0.177753581661891;698000;65;2;1;man
8682;0.72694950271465;541138;58;4;1;man
8683;0.431801888457784;555162;33;4;1;man
8684;0.386803203319633;254486;73;1;1;woman
8685;0.729848390853386;459405;45;4;1;man
8686;0.478798136588438;1727584;57;5;1;man
8687;0.296180026730488;514768;65;1;1;woman
8688;0.354530646488088;734244;60;3;1;man
8689;0.431898412484695;950668;54;4;1;man
8690;0.731953330824238;199275;89;2;1;man
8691;0.459874895924511;187364;78;3;1;man
8692;0.548232052655748;849290;51;3;1;man
8693;0.781902396455662;446910;72;2;1;man
8694;0.576293194100273;218722;55;2;1;man
8695;0.343263743887066;874989;50;6;1;man
8696;0.51499229066352;464372;25;5;1;man
8697;0.399192138799752;861039;59;5;1;man
8698;0.613407094044907;295008;52;5;1;man
8699;0.525428882750931;157852;82;2;1;man
8700;0.707312934788756;212172;58;2;1;man
8701;0.422875866305953;371116;50;5;1;man
8702;0.636314248234374;150938;80;2;1;woman
8703;0.542051311672029;294319;63;4;1;man
8704;0.143992894761644;1252034;52;6;1;man
8705;0.206286594555664;1199632;34;1;1;man
8706;0.33183481917611;1012781;64;2;4;man
8707;0.158780036968577;1406600;32;3;4;man
8708;0.0968060303520089;908869;29;1;4;woman
8709;0.244344373560902;863388;65;2;4;man
8710;0.357773431642488;626866;62;2;4;man
8711;0.184999191069406;1236200;34;4;4;man
8712;0.379103364790544;477474;46;4;4;man
8713;0.368182160711945;968727;42;4;4;man
8714;0.38123093117063;514911;76;2;4;man
8715;0.220356643770931;573906;55;3;4;man
8716;0.34143354178767;886685;50;4;4;man
8717;0.494444921248834;722402;66;2;4;man
8718;0.229947071879802;819980;55;5;4;man
8719;0.390962579560599;1446696;34;7;4;man
8720;0.261121400072092;965436;51;4;4;man
8721;0.482136112999471;529560;42;5;4;man
8722;0.305746975707308;610060;59;2;4;man
8723;0.659508909703192;293388;63;2;4;man
8724;0.860709874885894;74492;52;2;4;man
8725;0.494850909090909;550000;70;2;4;man
8726;0.278307970079959;620320;31;4;4;man
8727;0.45059242480151;566401;37;5;4;man
8728;0.353534878184491;722486;29;3;4;man
8729;0.745530706362066;898576;50;4;4;woman
8730;0.105943764416573;3390629;54;8;4;man
8731;0.309185949544736;294994;75;1;4;woman
8732;0.465517295977554;947359;52;4;4;man
8733;0.380467976048884;1368788;50;4;4;man
8734;0.40110018370226;591174;61;3;4;man
8735;0.313467102966325;1351976;49;5;4;man
8736;0.349929214834394;882247;32;5;4;man
8737;0.237458944664795;1407856;53;5;4;man
8738;0.278338491611011;920850;43;4;4;man
8739;0.241342491905882;1625872;70;3;4;woman
8740;0.280953015224649;945966;53;4;4;man
8741;0.329830550382249;1003012;48;3;4;man
8742;0.461374467017808;350856;54;3;4;man
8743;0.149013280377312;2094820;43;4;4;man
8744;0.451458224849795;727837;35;4;4;man
8745;0.402600347158983;269041;74;2;4;man
